donor_key,source_dataset,source_row_id,source_weight,age,age_band,gender,race,education,income,party,state,state_abbr,state_fips,donor_id,persona_generation_version,population_design,political_ideology,religion
LP0869,CES 2024 Common Content,1875626670,11.7670187451584,67,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,West Virginia,WV,,1875626670,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0870,CES 2024 Common Content,1877891770,1.08349748261539,62,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Wisconsin,WI,,1877891770,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0871,CES 2024 Common Content,1877954438,3.50135093376606,75,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Arkansas,AR,,1877954438,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0872,CES 2024 Common Content,1878460114,1.50496065974484,67,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Ohio,OH,,1878460114,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0873,CES 2024 Common Content,1878588148,1.46248556098672,74,60+,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,New York,NY,,1878588148,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Jewish
LP0874,CES 2024 Common Content,1878881182,1.00469882804004,68,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Independent,Florida,FL,,1878881182,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0875,CES 2024 Common Content,1879174290,1.11378413999029,66,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Independent,Michigan,MI,,1879174290,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0876,CES 2024 Common Content,1879786874,0.443880305710538,66,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Oregon,OR,,1879786874,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Something else
LP0877,CES 2024 Common Content,1880399762,0.654940947948392,69,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Oregon,OR,,1880399762,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Agnostic
LP0878,CES 2024 Common Content,1880402374,0.972861759350401,79,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,California,CA,,1880402374,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0879,CES 2024 Common Content,1880403934,1.83964493610292,72,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,North Carolina,NC,,1880403934,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0880,CES 2024 Common Content,1880404246,1.13613811464993,64,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Virginia,VA,,1880404246,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0881,CES 2024 Common Content,1880405276,0.646918682025711,69,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Minnesota,MN,,1880405276,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Nothing in particular
LP0882,CES 2024 Common Content,1880407118,1.88630475817545,77,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Republican,Missouri,MO,,1880407118,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
LP0883,CES 2024 Common Content,1880407506,0.881227972272943,78,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,California,CA,,1880407506,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Jewish
LP0884,CES 2024 Common Content,1880409084,0.413774505741663,70,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Democrat,Tennessee,TN,,1880409084,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Nothing in particular
LP0885,CES 2024 Common Content,1880410710,1.04413386867205,75,60+,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Republican,Alabama,AL,,1880410710,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Agnostic
LP0886,CES 2024 Common Content,1880410942,8.77825923594145,60,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Other,Connecticut,CT,,1880410942,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Roman Catholic
LP0887,CES 2024 Common Content,1880411274,1.04387264825304,64,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,Pennsylvania,PA,,1880411274,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0888,CES 2024 Common Content,1880411742,0.880019319632563,65,60+,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Other,Arizona,AZ,,1880411742,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Something else
LP0889,CES 2024 Common Content,1880411884,2.62285727226733,63,60+,Female,White / Caucasian,Master's degree / Professional degree,"$30,000 to $55,999",Democrat,Washington,WA,,1880411884,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0890,CES 2024 Common Content,1880412106,1.30104718576729,68,60+,Female,White / Caucasian,Some college or Associate's degree,"Less than $30,000",Republican,Nebraska,NE,,1880412106,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0891,CES 2024 Common Content,1880412462,1.27484518938351,77,60+,Female,White / Caucasian,Some college or Associate's degree,"$100,000 to $167,999",Republican,North Carolina,NC,,1880412462,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0892,CES 2024 Common Content,1880428850,1.18010654600044,68,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Republican,Arizona,AZ,,1880428850,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0893,CES 2024 Common Content,1880429056,2.50233416797625,81,60+,Female,White / Caucasian,Some college or Associate's degree,"$30,000 to $55,999",Independent,Illinois,IL,,1880429056,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Nothing in particular
LP0894,CES 2024 Common Content,1880429182,1.04204355170695,63,60+,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,South Carolina,SC,,1880429182,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0895,CES 2024 Common Content,1880429322,0.936691821142406,64,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Democrat,Minnesota,MN,,1880429322,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,,Nothing in particular
LP0896,CES 2024 Common Content,1880435128,1.31568903609707,72,60+,Female,White / Caucasian,Bachelor's degree,"$56,000 to $99,999",Republican,Arizona,AZ,,1880435128,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Roman Catholic
LP0897,CES 2024 Common Content,1880443004,0.610896511180027,71,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Democrat,Ohio,OH,,1880443004,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very liberal,Protestant
LP0898,CES 2024 Common Content,1880444576,2.95888586950707,72,60+,Female,White / Caucasian,Less than high school,"Less than $30,000",Republican,Massachusetts,MA,,1880444576,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0899,CES 2024 Common Content,1880554078,3.52976331387987,72,60+,Female,White / Caucasian,Less than high school,"$30,000 to $55,999",Republican,Colorado,CO,,1880554078,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Nothing in particular
LP0900,CES 2024 Common Content,1881044368,0.712818331976843,81,60+,Female,White / Caucasian,High school diploma / GED,"$56,000 to $99,999",Democrat,New York,NY,,1881044368,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Jewish
LP0901,CES 2024 Common Content,1882065756,0.39783425688984,61,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,Pennsylvania,PA,,1882065756,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0902,CES 2024 Common Content,1883421378,1.7234769332387,61,60+,Female,White / Caucasian,Some college or Associate's degree,"$56,000 to $99,999",Republican,New York,NY,,1883421378,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0903,CES 2024 Common Content,1883488380,1.48031707087164,77,60+,Female,White / Caucasian,Bachelor's degree,"$100,000 to $167,999",Republican,Rhode Island,RI,,1883488380,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0904,CES 2024 Common Content,1885854778,0.354636405397683,72,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Louisiana,LA,,1885854778,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0905,CES 2024 Common Content,1885957898,0.977339041808402,67,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Pennsylvania,PA,,1885957898,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0906,CES 2024 Common Content,1885964006,0.977339041808402,71,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Democrat,Pennsylvania,PA,,1885964006,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Roman Catholic
LP0907,CES 2024 Common Content,1886185488,1.28119978644134,85,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Ohio,OH,,1886185488,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Roman Catholic
LP0908,CES 2024 Common Content,1886444730,1.06951235518051,68,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,California,CA,,1886444730,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0909,CES 2024 Common Content,1886623692,1.86378828176726,64,60+,Female,White / Caucasian,Bachelor's degree,"$168,000 or more",Republican,Georgia,GA,,1886623692,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0910,CES 2024 Common Content,1886721628,1.28301516452226,65,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Republican,Texas,TX,,1886721628,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Very conservative,Protestant
LP0911,CES 2024 Common Content,1888640618,0.851226267653146,60,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Virginia,VA,,1888640618,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0912,CES 2024 Common Content,1890512006,5.10465223872617,64,60+,Female,White / Caucasian,Master's degree / Professional degree,"$56,000 to $99,999",Republican,Washington,WA,,1890512006,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0913,CES 2024 Common Content,1890565488,0.192823616647045,79,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Independent,Idaho,ID,,1890565488,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Agnostic
LP0914,CES 2024 Common Content,1891166114,0.502286382327561,71,60+,Female,White / Caucasian,High school diploma / GED,"$168,000 or more",Democrat,Florida,FL,,1891166114,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Liberal,Protestant
LP0915,CES 2024 Common Content,1893511674,1.51390460761271,77,60+,Female,White / Caucasian,High school diploma / GED,"$30,000 to $55,999",Republican,Ohio,OH,,1893511674,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Conservative,Protestant
LP0916,CES 2024 Common Content,1893650836,1.09556972456807,77,60+,Female,White / Caucasian,High school diploma / GED,"Less than $30,000",Democrat,Florida,FL,,1893650836,g1000_population_yaml_2026-08-24,G final: 1000 latent U.S.-adult donors; one control and 16 interventions,Moderate,Protestant
